,cat2,url
67,12016021002,/itemdetail/1001420992?inflow=wsl
68,12016021003,/itemdetail/2552673289?inflow=wsl
69,12016021003,/itemdetail/2432844101?inflow=wsl
70,12016021003,/itemdetail/1000936589?inflow=wsl
71,12016021003,/itemdetail/2512827173?inflow=wsl
72,12016021003,/itemdetail/1002066986?inflow=wsl
73,12016021003,/itemdetail/1002223013?inflow=wsl
74,12016021003,/itemdetail/1001154350?inflow=wsl
75,12016021003,/itemdetail/2807936521?inflow=wsl
76,12016021003,/itemdetail/1000307242?inflow=wsl
77,12016021003,/itemdetail/1003005624?inflow=wsl
78,12016021003,/itemdetail/2396080110?inflow=wsl
79,12016021003,/itemdetail/1003254624?inflow=wsl
80,12016021003,/itemdetail/2193128102?inflow=wsl
81,12016021003,/itemdetail/2621620442?inflow=wsl
82,12016021003,/itemdetail/2164718910?inflow=wsl
83,12016021003,/itemdetail/2728712964?inflow=wsl
84,12016021003,/itemdetail/2379829769?inflow=wsl
85,12016021003,/itemdetail/1003276760?inflow=wsl
86,12016021003,/itemdetail/1002464927?inflow=wsl
87,12016021003,/itemdetail/1002736618?inflow=wsl
88,12016021003,/itemdetail/2633814803?inflow=wsl
89,12016021003,/itemdetail/2167749864?inflow=wsl
90,12016021003,/itemdetail/2061816320?inflow=wsl
91,12016021003,/itemdetail/2519702233?inflow=wsl
92,12016021003,/itemdetail/2185794078?inflow=wsl
93,12016021003,/itemdetail/2131388105?inflow=wsl
94,12016021003,/itemdetail/2172792775?inflow=wsl
95,12016021003,/itemdetail/2411746147?inflow=wsl
96,12016021003,/itemdetail/2847792874?inflow=wsl
97,12016021003,/itemdetail/1003480623?inflow=wsl
98,12016021003,/itemdetail/2309013329?inflow=wsl
99,12016021003,/itemdetail/2449911094?inflow=wsl
100,12016021003,/itemdetail/2370836081?inflow=wsl
101,12016021003,/itemdetail/2730540255?inflow=wsl
102,12016021003,/itemdetail/1002170045?inflow=wsl
103,12016021003,/itemdetail/1001427212?inflow=wsl
104,12016021003,/itemdetail/2177445851?inflow=wsl
105,12016021003,/itemdetail/2138219997?inflow=wsl
106,12016021003,/itemdetail/2469894821?inflow=wsl
107,12016021003,/itemdetail/2522462746?inflow=wsl
108,12016021003,/itemdetail/2339285565?inflow=wsl
109,12016021003,/itemdetail/2163966789?inflow=wsl
110,12016021003,/itemdetail/2906678993?inflow=wsl
111,12016021003,/itemdetail/2084327933?inflow=wsl
112,12016021003,/itemdetail/1002350330?inflow=wsl
113,12016021003,/itemdetail/1001707316?inflow=wsl
114,12016021003,/itemdetail/2038488309?inflow=wsl
115,12016021003,/itemdetail/2301021157?inflow=wsl
116,12016021003,/itemdetail/1001915621?inflow=wsl
117,12016021003,/itemdetail/2174849350?inflow=wsl
118,12016021003,/itemdetail/2528372744?inflow=wsl
119,12016021003,/itemdetail/2545333618?inflow=wsl
120,12016021003,/itemdetail/2306536181?inflow=wsl
121,12016021003,/itemdetail/2248802608?inflow=wsl
122,12016021003,/itemdetail/1002819939?inflow=wsl
123,12016021003,/itemdetail/2396057175?inflow=wsl
124,12016021003,/itemdetail/2363976258?inflow=wsl
125,12016021003,/itemdetail/2195839416?inflow=wsl
126,12016021003,/itemdetail/2074340761?inflow=wsl
127,12016021003,/itemdetail/2546228746?inflow=wsl
128,12016021003,/itemdetail/1001462184?inflow=wsl
129,12016021003,/itemdetail/2502201225?inflow=wsl
130,12016021003,/itemdetail/1002559037?inflow=wsl
131,12016021003,/itemdetail/2276250793?inflow=wsl
132,12016021003,/itemdetail/2823388339?inflow=wsl
133,12016021003,/itemdetail/2166880874?inflow=wsl
134,12016021003,/itemdetail/2697272519?inflow=wsl
135,12016021003,/itemdetail/2533644780?inflow=wsl
136,12016021003,/itemdetail/2047259229?inflow=wsl
137,12016021003,/itemdetail/2289653910?inflow=wsl
138,12016021003,/itemdetail/1001391600?inflow=wsl
139,12016021003,/itemdetail/2307235604?inflow=wsl
140,12016021003,/itemdetail/2696594298?inflow=wsl
141,12016021003,/itemdetail/2282564757?inflow=wsl
142,12016021003,/itemdetail/1003193936?inflow=wsl
143,12016021003,/itemdetail/1002597470?inflow=wsl
144,12016021003,/itemdetail/2164462118?inflow=wsl
145,12016021003,/itemdetail/2453155578?inflow=wsl
146,12016021003,/itemdetail/2052193240?inflow=wsl
147,12016021003,/itemdetail/1002901071?inflow=wsl
148,12016021003,/itemdetail/2347401099?inflow=wsl
149,12016021003,/itemdetail/2533677550?inflow=wsl
150,12016021003,/itemdetail/2473110749?inflow=wsl
151,12016021003,/itemdetail/2588170245?inflow=wsl
152,12016021003,/itemdetail/2343688880?inflow=wsl
153,12016021003,/itemdetail/1003682913?inflow=wsl
154,12016021003,/itemdetail/1002900082?inflow=wsl
155,12016021003,/itemdetail/2548709875?inflow=wsl
156,12016021003,/itemdetail/2031178255?inflow=wsl
157,12016021003,/itemdetail/2339940143?inflow=wsl
158,12016021003,/itemdetail/2530128872?inflow=wsl
159,12016021003,/itemdetail/2515386814?inflow=wsl
160,12016021003,/itemdetail/2085333964?inflow=wsl
161,12016021003,/itemdetail/2536712748?inflow=wsl
162,12016021003,/itemdetail/1002572355?inflow=wsl
163,12016021003,/itemdetail/2734847009?inflow=wsl
164,12016021003,/itemdetail/2024181629?inflow=wsl
165,12016021003,/itemdetail/2382879752?inflow=wsl
166,12016021003,/itemdetail/2043118075?inflow=wsl
167,12016021003,/itemdetail/2736013261?inflow=wsl
168,12016021003,/itemdetail/2161925850?inflow=wsl
169,12016021003,/itemdetail/2553314728?inflow=wsl
170,12016021003,/itemdetail/2646212267?inflow=wsl
171,12016021003,/itemdetail/1001972078?inflow=wsl
172,12016021003,/itemdetail/2800363339?inflow=wsl
173,12016021003,/itemdetail/1001761894?inflow=wsl
174,12016021003,/itemdetail/2204755129?inflow=wsl
175,12016021003,/itemdetail/2533601781?inflow=wsl
176,12016021003,/itemdetail/1002888974?inflow=wsl
177,12016021003,/itemdetail/2468881603?inflow=wsl
178,12016021003,/itemdetail/2273954688?inflow=wsl
179,12016021003,/itemdetail/2616673172?inflow=wsl
180,12016021003,/itemdetail/2046260239?inflow=wsl
181,12016021003,/itemdetail/2309206142?inflow=wsl
182,12016021003,/itemdetail/2703774494?inflow=wsl
183,12016021003,/itemdetail/1003464587?inflow=wsl
184,12016021003,/itemdetail/2040330558?inflow=wsl
185,12016021003,/itemdetail/2635082325?inflow=wsl
186,12016021003,/itemdetail/2045189134?inflow=wsl
187,12016021003,/itemdetail/2194838290?inflow=wsl
188,12016021003,/itemdetail/2876666876?inflow=wsl
189,12016021003,/itemdetail/2556271912?inflow=wsl
190,12016021003,/itemdetail/2800160278?inflow=wsl
191,12016021003,/itemdetail/1001359487?inflow=wsl
192,12016021003,/itemdetail/2371474638?inflow=wsl
193,12016021003,/itemdetail/2701455812?inflow=wsl
194,12016021003,/itemdetail/2188509947?inflow=wsl
195,12016021003,/itemdetail/1003080373?inflow=wsl
196,12016021003,/itemdetail/2131829302?inflow=wsl
197,12016021003,/itemdetail/2131860067?inflow=wsl
198,12016021003,/itemdetail/2339975334?inflow=wsl
199,12016021003,/itemdetail/2533706438?inflow=wsl
200,12016021003,/itemdetail/2863362178?inflow=wsl
201,12016021003,/itemdetail/2907928742?inflow=wsl
202,12016021003,/itemdetail/1001420987?inflow=wsl
203,12016021003,/itemdetail/2437870156?inflow=wsl
204,12016021003,/itemdetail/2045243405?inflow=wsl
205,12016021003,/itemdetail/2829036721?inflow=wsl
206,12016021003,/itemdetail/1002609932?inflow=wsl
207,12016021003,/itemdetail/2050154369?inflow=wsl
208,12016021003,/itemdetail/1001253431?inflow=wsl
209,12016021003,/itemdetail/2003417073?inflow=wsl
210,12016021003,/itemdetail/2312578536?inflow=wsl
211,12016021003,/itemdetail/2183445126?inflow=wsl
212,12016021003,/itemdetail/2313295681?inflow=wsl
213,12016021003,/itemdetail/2327068556?inflow=wsl
214,12016021003,/itemdetail/2174871859?inflow=wsl
215,12016021003,/itemdetail/1003396884?inflow=wsl
216,12016021003,/itemdetail/2312632681?inflow=wsl
217,12016021003,/itemdetail/2558542535?inflow=wsl
218,12016021003,/itemdetail/2047089497?inflow=wsl
219,12016021003,/itemdetail/2246624404?inflow=wsl
220,12016021003,/itemdetail/1002589221?inflow=wsl
221,12016021003,/itemdetail/2048670118?inflow=wsl
222,12016021003,/itemdetail/2087768492?inflow=wsl
223,12016021003,/itemdetail/1003050334?inflow=wsl
224,12016021003,/itemdetail/2517533752?inflow=wsl
225,12016021003,/itemdetail/2463238667?inflow=wsl
226,12016021003,/itemdetail/2046953287?inflow=wsl
227,12016021003,/itemdetail/2177223831?inflow=wsl
228,12016021003,/itemdetail/1003078592?inflow=wsl
229,12016021003,/itemdetail/2546190686?inflow=wsl
230,12016021003,/itemdetail/2804964082?inflow=wsl
231,12016021003,/itemdetail/2301147681?inflow=wsl
232,12016021003,/itemdetail/2184196396?inflow=wsl
233,12016021003,/itemdetail/2431512214?inflow=wsl
234,12016021003,/itemdetail/2618780582?inflow=wsl
235,12016021003,/itemdetail/2032697390?inflow=wsl
236,12016021003,/itemdetail/1001679208?inflow=wsl
237,12016021003,/itemdetail/2885481046?inflow=wsl
238,12016021003,/itemdetail/2888728570?inflow=wsl
239,12016021003,/itemdetail/1001929650?inflow=wsl
240,12016021003,/itemdetail/2582157793?inflow=wsl
241,12016021003,/itemdetail/1002818750?inflow=wsl
242,12016021003,/itemdetail/2302047996?inflow=wsl
243,12016021003,/itemdetail/2101405881?inflow=wsl
244,12016021003,/itemdetail/1001612319?inflow=wsl
245,12016021003,/itemdetail/2079476040?inflow=wsl
246,12016021003,/itemdetail/2246445597?inflow=wsl
247,12016021003,/itemdetail/2047016511?inflow=wsl
248,12016021003,/itemdetail/2884682033?inflow=wsl
249,12016021003,/itemdetail/2282989337?inflow=wsl
250,12016021003,/itemdetail/2489703512?inflow=wsl
251,12016021003,/itemdetail/1001185906?inflow=wsl
252,12016021003,/itemdetail/1002608514?inflow=wsl
253,12016021003,/itemdetail/2164507057?inflow=wsl
254,12016021003,/itemdetail/2703704741?inflow=wsl
255,12016021003,/itemdetail/1002624594?inflow=wsl
256,12016021003,/itemdetail/1003430285?inflow=wsl
257,12016021003,/itemdetail/2008448833?inflow=wsl
258,12016021003,/itemdetail/2141060018?inflow=wsl
259,12016021003,/itemdetail/1002325131?inflow=wsl
260,12016021003,/itemdetail/1002691943?inflow=wsl
261,12016021003,/itemdetail/2722785620?inflow=wsl
262,12016021003,/itemdetail/2870399974?inflow=wsl
263,12016021003,/itemdetail/1001733452?inflow=wsl
264,12016021003,/itemdetail/2789033663?inflow=wsl
265,12016021003,/itemdetail/2329055802?inflow=wsl
266,12016021003,/itemdetail/2682899806?inflow=wsl
267,12016021003,/itemdetail/2043931931?inflow=wsl
268,12016021003,/itemdetail/1001808019?inflow=wsl
269,12016021003,/itemdetail/2669628587?inflow=wsl
270,12016021003,/itemdetail/2669562654?inflow=wsl
271,12016021003,/itemdetail/1003479767?inflow=wsl
272,12016021003,/itemdetail/1003361733?inflow=wsl
273,12016021003,/itemdetail/2125190826?inflow=wsl
274,12016021003,/itemdetail/2013965997?inflow=wsl
275,12016021003,/itemdetail/2300958068?inflow=wsl
276,12016021003,/itemdetail/1001117567?inflow=wsl
277,12016021003,/itemdetail/2556007163?inflow=wsl
278,12016021003,/itemdetail/2901176420?inflow=wsl
279,12016021003,/itemdetail/1001623219?inflow=wsl
280,12016021003,/itemdetail/2427208870?inflow=wsl
281,12016021003,/itemdetail/2267818277?inflow=wsl
282,12016021003,/itemdetail/2143798788?inflow=wsl
283,12016021003,/itemdetail/2246351758?inflow=wsl
284,12016021003,/itemdetail/2300885599?inflow=wsl
285,12016021003,/itemdetail/1002761008?inflow=wsl
286,12016021003,/itemdetail/2616655722?inflow=wsl
287,12016021003,/itemdetail/2429188588?inflow=wsl
288,12016021003,/itemdetail/1001444449?inflow=wsl
289,12016021003,/itemdetail/1003664562?inflow=wsl
290,12016021003,/itemdetail/2416299282?inflow=wsl
291,12016021003,/itemdetail/2267978166?inflow=wsl
292,12016021003,/itemdetail/2722968337?inflow=wsl
293,12016021003,/itemdetail/2121954554?inflow=wsl
294,12016021003,/itemdetail/1002220512?inflow=wsl
295,12016021003,/itemdetail/2387296997?inflow=wsl
296,12016021003,/itemdetail/2800276829?inflow=wsl
297,12016021003,/itemdetail/2604148359?inflow=wsl
298,12016021003,/itemdetail/2031190766?inflow=wsl
299,12016001001,/itemdetail/1000360746?inflow=wsl
300,12016001001,/itemdetail/2280422177?inflow=wsl
301,12016001001,/itemdetail/1001587208?inflow=wsl
302,12016001001,/itemdetail/1001041679?inflow=wsl
303,12016001001,/itemdetail/2478959617?inflow=wsl
304,12016001001,/itemdetail/1000843826?inflow=wsl
305,12016001001,/itemdetail/2400710294?inflow=wsl
306,12016001001,/itemdetail/2413131201?inflow=wsl
307,12016001001,/itemdetail/1002234378?inflow=wsl
308,12016001001,/itemdetail/1002745600?inflow=wsl
309,12016001001,/itemdetail/1003491067?inflow=wsl
310,12016001001,/itemdetail/1001958805?inflow=wsl
311,12016001001,/itemdetail/1003126309?inflow=wsl
312,12016001001,/itemdetail/1001259194?inflow=wsl
313,12016001001,/itemdetail/2432864902?inflow=wsl
314,12016001001,/itemdetail/2358097477?inflow=wsl
315,12016001001,/itemdetail/1003718157?inflow=wsl
316,12016001001,/itemdetail/1001714400?inflow=wsl
317,12016001001,/itemdetail/2162123227?inflow=wsl
318,12016001001,/itemdetail/2414139515?inflow=wsl
319,12016001001,/itemdetail/1002563023?inflow=wsl
320,12016001001,/itemdetail/2407339627?inflow=wsl
321,12016001001,/itemdetail/1003530690?inflow=wsl
322,12016001001,/itemdetail/2489538912?inflow=wsl
323,12016001001,/itemdetail/2007906339?inflow=wsl
324,12016001001,/itemdetail/1000795419?inflow=wsl
325,12016001001,/itemdetail/2229867509?inflow=wsl
326,12016001001,/itemdetail/2355409317?inflow=wsl
327,12016001001,/itemdetail/2030579822?inflow=wsl
328,12016001001,/itemdetail/1000937873?inflow=wsl
329,12016001001,/itemdetail/2312536676?inflow=wsl
330,12016001001,/itemdetail/2529630482?inflow=wsl
331,12016001001,/itemdetail/2033818078?inflow=wsl
332,12016001001,/itemdetail/1003090576?inflow=wsl
333,12016001001,/itemdetail/1000989621?inflow=wsl
334,12016001001,/itemdetail/1002012952?inflow=wsl
335,12016001001,/itemdetail/1001568297?inflow=wsl
336,12016001001,/itemdetail/2486173964?inflow=wsl
337,12016001001,/itemdetail/1001596479?inflow=wsl
338,12016001001,/itemdetail/1003118852?inflow=wsl
339,12016001001,/itemdetail/1000874426?inflow=wsl
340,12016001001,/itemdetail/2481991524?inflow=wsl
341,12016001001,/itemdetail/2627619469?inflow=wsl
342,12016001001,/itemdetail/2726982581?inflow=wsl
343,12016001001,/itemdetail/2551269195?inflow=wsl
344,12016001001,/itemdetail/2136592699?inflow=wsl
345,12016001001,/itemdetail/2160563258?inflow=wsl
346,12016001001,/itemdetail/1001695698?inflow=wsl
347,12016001001,/itemdetail/2683337042?inflow=wsl
348,12016001001,/itemdetail/1002115442?inflow=wsl
349,12016001001,/itemdetail/2080331327?inflow=wsl
350,12016001001,/itemdetail/2438205435?inflow=wsl
351,12016001001,/itemdetail/1002729938?inflow=wsl
352,12016001001,/itemdetail/1000861934?inflow=wsl
353,12016001001,/itemdetail/2467965928?inflow=wsl
354,12016001001,/itemdetail/2091705302?inflow=wsl
355,12016001001,/itemdetail/1002269017?inflow=wsl
356,12016001001,/itemdetail/2553567584?inflow=wsl
357,12016001001,/itemdetail/2438526575?inflow=wsl
358,12016001001,/itemdetail/2481902414?inflow=wsl
359,12016001001,/itemdetail/2527663565?inflow=wsl
360,12016001001,/itemdetail/2765277751?inflow=wsl
361,12016001001,/itemdetail/2192370614?inflow=wsl
362,12016001001,/itemdetail/1002780408?inflow=wsl
363,12016001001,/itemdetail/2427304767?inflow=wsl
364,12016001001,/itemdetail/1000999489?inflow=wsl
365,12016001001,/itemdetail/2467964413?inflow=wsl
366,12016001001,/itemdetail/2268634273?inflow=wsl
367,12016001001,/itemdetail/2408888818?inflow=wsl
368,12016001001,/itemdetail/2125291727?inflow=wsl
369,12016001001,/itemdetail/1002840100?inflow=wsl
370,12016001001,/itemdetail/1001420981?inflow=wsl
371,12016001001,/itemdetail/2453038115?inflow=wsl
372,12016001001,/itemdetail/1001405658?inflow=wsl
373,12016001001,/itemdetail/2363248851?inflow=wsl
374,12016001001,/itemdetail/1003364596?inflow=wsl
375,12016001001,/itemdetail/1001843061?inflow=wsl
376,12016001001,/itemdetail/2598153892?inflow=wsl
377,12016001001,/itemdetail/2773885475?inflow=wsl
378,12016001001,/itemdetail/2308771411?inflow=wsl
379,12016001001,/itemdetail/2058160725?inflow=wsl
380,12016001001,/itemdetail/2344056422?inflow=wsl
381,12016001001,/itemdetail/1001511478?inflow=wsl
382,12016001001,/itemdetail/1003419816?inflow=wsl
383,12016001001,/itemdetail/1003439277?inflow=wsl
384,12016001001,/itemdetail/2290660260?inflow=wsl
385,12016001001,/itemdetail/1003688350?inflow=wsl
386,12016001001,/itemdetail/2190062737?inflow=wsl
387,12016001001,/itemdetail/2385863076?inflow=wsl
388,12016001001,/itemdetail/1002247579?inflow=wsl
389,12016001001,/itemdetail/2095526408?inflow=wsl
390,12016001001,/itemdetail/2719292312?inflow=wsl
391,12016001001,/itemdetail/1003425714?inflow=wsl
392,12016001001,/itemdetail/1002364781?inflow=wsl
393,12016001001,/itemdetail/2642649418?inflow=wsl
394,12016001001,/itemdetail/1001546205?inflow=wsl
395,12016001001,/itemdetail/1003077444?inflow=wsl
396,12016001001,/itemdetail/1000464169?inflow=wsl
397,12016001001,/itemdetail/2497895783?inflow=wsl
398,12016001001,/itemdetail/1000474570?inflow=wsl
399,12016001001,/itemdetail/1001940660?inflow=wsl
400,12016001001,/itemdetail/2463083623?inflow=wsl
401,12016001001,/itemdetail/2439057472?inflow=wsl
402,12016001001,/itemdetail/2593624222?inflow=wsl
403,12016001001,/itemdetail/1002201385?inflow=wsl
404,12016001001,/itemdetail/2621542347?inflow=wsl
405,12016001001,/itemdetail/1003156118?inflow=wsl
406,12016001001,/itemdetail/2420884173?inflow=wsl
407,12016001001,/itemdetail/2037985338?inflow=wsl
408,12016001001,/itemdetail/1001891848?inflow=wsl
409,12016001001,/itemdetail/2192233131?inflow=wsl
410,12016001001,/itemdetail/1001947345?inflow=wsl
411,12016001001,/itemdetail/1001865439?inflow=wsl
412,12016001001,/itemdetail/2422921586?inflow=wsl
413,12016001001,/itemdetail/2664061245?inflow=wsl
414,12016001001,/itemdetail/1003581365?inflow=wsl
415,12016001001,/itemdetail/1003376814?inflow=wsl
416,12016001001,/itemdetail/1002193128?inflow=wsl
417,12016001001,/itemdetail/2562857223?inflow=wsl
418,12016001001,/itemdetail/1002838184?inflow=wsl
419,12016001001,/itemdetail/1003140043?inflow=wsl
420,12016001001,/itemdetail/1003411884?inflow=wsl
421,12016001001,/itemdetail/2518362033?inflow=wsl
422,12016001001,/itemdetail/2482788432?inflow=wsl
423,12016001001,/itemdetail/2527570264?inflow=wsl
424,12016001001,/itemdetail/2121421975?inflow=wsl
425,12016001001,/itemdetail/2136608720?inflow=wsl
426,12016001001,/itemdetail/2712116264?inflow=wsl
427,12016001001,/itemdetail/2177985804?inflow=wsl
428,12016001001,/itemdetail/2280426181?inflow=wsl
429,12016001001,/itemdetail/1001413671?inflow=wsl
430,12016001001,/itemdetail/1003700095?inflow=wsl
431,12016001001,/itemdetail/2538109786?inflow=wsl
432,12016001001,/itemdetail/2737904511?inflow=wsl
433,12016001001,/itemdetail/1003663195?inflow=wsl
434,12016001001,/itemdetail/2417477658?inflow=wsl
435,12016001001,/itemdetail/2429618250?inflow=wsl
436,12016001001,/itemdetail/1000499811?inflow=wsl
437,12016001001,/itemdetail/1000836088?inflow=wsl
438,12016001001,/itemdetail/1001907434?inflow=wsl
439,12016001001,/itemdetail/1002669245?inflow=wsl
440,12016001001,/itemdetail/2493107282?inflow=wsl
441,12016001001,/itemdetail/2328660350?inflow=wsl
442,12016001001,/itemdetail/2434027292?inflow=wsl
443,12016001001,/itemdetail/2787795603?inflow=wsl
444,12016001001,/itemdetail/2149324326?inflow=wsl
445,12016001001,/itemdetail/1001594594?inflow=wsl
446,12016001001,/itemdetail/2101671022?inflow=wsl
447,12016001001,/itemdetail/1002187832?inflow=wsl
448,12016001001,/itemdetail/2406004736?inflow=wsl
449,12016001001,/itemdetail/2238813380?inflow=wsl
450,12016001001,/itemdetail/1001722785?inflow=wsl
451,12016001001,/itemdetail/2305582154?inflow=wsl
452,12016001001,/itemdetail/2033590997?inflow=wsl
453,12016001001,/itemdetail/2527792939?inflow=wsl
454,12016001001,/itemdetail/2265467703?inflow=wsl
455,12016001001,/itemdetail/1002510366?inflow=wsl
456,12016001001,/itemdetail/2321774721?inflow=wsl
457,12016001001,/itemdetail/1000619619?inflow=wsl
458,12016001001,/itemdetail/1001368083?inflow=wsl
459,12016001001,/itemdetail/2164607281?inflow=wsl
460,12016001001,/itemdetail/2537861978?inflow=wsl
461,12016001001,/itemdetail/2503024888?inflow=wsl
462,12016001001,/itemdetail/2667787282?inflow=wsl
463,12016001001,/itemdetail/1002960552?inflow=wsl
464,12016001001,/itemdetail/2187492208?inflow=wsl
465,12016001001,/itemdetail/1002081345?inflow=wsl
466,12016001001,/itemdetail/2244949425?inflow=wsl
467,12016001001,/itemdetail/2693387575?inflow=wsl
468,12016001001,/itemdetail/2121147759?inflow=wsl
469,12016001001,/itemdetail/2462315728?inflow=wsl
470,12016001001,/itemdetail/1002260062?inflow=wsl
471,12016001001,/itemdetail/2810430515?inflow=wsl
472,12016001001,/itemdetail/2349239434?inflow=wsl
473,12016001001,/itemdetail/1002291601?inflow=wsl
474,12016001001,/itemdetail/2613433473?inflow=wsl
475,12016001001,/itemdetail/2167055089?inflow=wsl
476,12016001001,/itemdetail/2420056977?inflow=wsl
477,12016001001,/itemdetail/1002070812?inflow=wsl
478,12016001001,/itemdetail/1002118736?inflow=wsl
479,12016001001,/itemdetail/1001232480?inflow=wsl
480,12016001001,/itemdetail/1001395685?inflow=wsl
481,12016001001,/itemdetail/2081412269?inflow=wsl
482,12016001001,/itemdetail/1002712998?inflow=wsl
483,12016001001,/itemdetail/1000949176?inflow=wsl
484,12016001001,/itemdetail/1000518573?inflow=wsl
485,12016001001,/itemdetail/1001833228?inflow=wsl
486,12016001001,/itemdetail/1002237810?inflow=wsl
487,12016001001,/itemdetail/1003394142?inflow=wsl
488,12016001001,/itemdetail/1002633341?inflow=wsl
489,12016001001,/itemdetail/2036771052?inflow=wsl
490,12016001001,/itemdetail/1001666018?inflow=wsl
491,12016001001,/itemdetail/2333656786?inflow=wsl
492,12016001001,/itemdetail/2420558707?inflow=wsl
493,12016001001,/itemdetail/2326657508?inflow=wsl
494,12016001001,/itemdetail/2676278406?inflow=wsl
495,12016001001,/itemdetail/1003592241?inflow=wsl
496,12016001001,/itemdetail/1002884883?inflow=wsl
497,12016001001,/itemdetail/1001187760?inflow=wsl
498,12016001001,/itemdetail/1001527869?inflow=wsl
499,12016001001,/itemdetail/2001653329?inflow=wsl
500,12016001001,/itemdetail/2536447419?inflow=wsl
501,12016001001,/itemdetail/2315172251?inflow=wsl
502,12016001001,/itemdetail/2427326226?inflow=wsl
503,12016001001,/itemdetail/2325617251?inflow=wsl
504,12016001001,/itemdetail/1001331287?inflow=wsl
505,12016001001,/itemdetail/1003702685?inflow=wsl
506,12016001001,/itemdetail/2221607874?inflow=wsl
507,12016001001,/itemdetail/2309210864?inflow=wsl
508,12016001001,/itemdetail/1002167621?inflow=wsl
509,12016001001,/itemdetail/1002524603?inflow=wsl
510,12016001001,/itemdetail/2017773171?inflow=wsl
511,12016001001,/itemdetail/1000613460?inflow=wsl
512,12016001001,/itemdetail/2370598789?inflow=wsl
513,12016001001,/itemdetail/2355200893?inflow=wsl
514,12016001001,/itemdetail/1000684478?inflow=wsl
515,12016001001,/itemdetail/2046801900?inflow=wsl
516,12016001001,/itemdetail/2442834832?inflow=wsl
517,12016001001,/itemdetail/2490023970?inflow=wsl
