,product_id,all_tags,tag_len
60,1003480623,럭셔리한 고급스러운 심플한 슬림한 일상패션,5
61,2309013329,데일리지갑 여성반지갑 반지갑선물 가벼운지갑 가벼운반지갑 지퍼지갑 심플지갑 레드지갑 지갑겸용 지갑선물,10
62,2449911094,깔끔한모임룩 유닉크한느낌 간편한스타일링 케주얼반지갑 러블리한스타일 럭셔리스타일 에스닉한디자인 고품격선물 비비드레인보우 엣지있는,10
63,2370836081,,0
64,2730540255,아담한 컬러풀한디자인 모던유니크 진주반지갑 진주장식 동전반지갑 착한가격 편리한지갑,8
65,1002170045,고급스러운 심플한 미니멀한 슬림한 일상패션,5
66,1001427212,귀여운 러블리한 고급스러운 심플한 미니멀한,5
67,2177445851,캐주얼디자인 소녀스러운 개성만점 상큼발랄한 비비드 간결한디자인 간편지갑 아름다운선물 귀여운디자인 유니크한,10
68,2138219997,,0
69,2469894821,심플프렌치룩 깔끔한반지갑 고퀄 다양한연출뽐내는 여자들이좋아하는선물 사계절 30대여성 20대여성 수납력좋은,9
70,2522462746,여성반지갑 여대생지갑 여자고등학생지갑 여자중학생지갑 여자대학생지갑 여자미니지갑 예쁜지갑 여자들이좋아하는선물 20대여자지갑 10대여자지갑,10
71,2339285565,,0
72,2163966789,고급스러운느낌 깔끔한반지갑 가볍고멋스러운 사계절 여성 가죽지갑 여자반지갑 금장버클 가죽반지갑,9
73,2906678993,심플한반지갑 선명한색채감 스타일리쉬한 캐주얼 신입생룩 케주얼반지갑 20대여성 10대여성 30대여성 사랑스러운패션코디,10
74,2084327933,남자반지갑 소가죽반지갑 남성가죽지갑 포인트지갑,4
75,1002350330,귀여운 대학생패션 소개팅룩 단정한 락시크룩,5
76,1001707316,심플한 미니멀한,2
77,2038488309,졸업식 10대 20대 썸머시즌코디 미니지갑 중학생지갑 고등학생지갑 대학생지갑 선물용지갑 입학식,10
78,2301021157,소가죽지갑 여성반지갑 여성미니지갑 찡지갑 대학생지갑 10대지갑 20대지갑 귀여운지갑,8
79,1001915621,여성반지갑 똑딱이지갑 소가죽반지갑 소가죽지갑 여성가죽지갑 여성가죽반지갑 천연소가죽지갑 천연소가죽반지갑 수제가죽가방 부산가죽가방,10
80,2174849350,여성반지갑 소가죽반지갑 송치반지갑 패셔너블한스타일 유닉크한느낌 수납력이좋은 고품격스타일링 편리한지갑 하나만으로돋보이는 시즌잇템,10
81,2528372744,소가죽반지갑 스마일반지갑 태슬반지갑 펀칭반지갑 미니멀지갑 귀여운반지갑 여성반지갑 아담한 돋보이는스타일링 케주얼반지갑,10
82,2545333618,아기자기한코디 여아리조트룩 상콤발랄 페미닌코디 간결한디자인 세련된스타일 머스트해브 친구들이부러워하는 캐쥬얼장지갑 고급스러움,10
83,2306536181,여자미니지갑 여자카드지갑 소가죽카드지갑 소가죽반지갑 폼폼이소가죽반지갑 폼폼이반지갑 밍크퍼소가죽 소가죽지갑 여자소가죽지갑 여자친구지갑선물,10
84,2248802608,여성카드지갑 여성반지갑 동전카드지갑 소가죽지갑 가죽미니지갑 유니크한지갑 깔끔한반지갑 수납력좋은 간편한스타일 귀여운반지갑,10
85,1002819939,결혼식패션 단아한 고급스러운 격식있는 다양한연출,5
86,2396057175,가죽반지갑 천연가죽지갑 가죽지갑 남자반지갑 남자중지갑 남자가죽지갑 빈티지지갑 캐주얼지갑 선물용지갑 수입지갑,10
87,2363976258,캐주얼반지갑 10대 20대 에쁜반지갑 얇은지갑 개성있는 간편한지갑 멋스러운 실용적인지갑 댄디지갑,10
88,2195839416,스마일키링 스마일동전지갑 귀여운동전지갑 깜찍한키링 10대 깜찍한동전지갑 깜찍한 완소 간편한선물,9
89,2074340761,20대남성 30대남성 40대남성 기념일 센스있는코디 고급선물용반지갑 고품격스타일링 심플룩 깔끔한반지갑 수납력이좋은,10
90,2546228746,케쥬얼반지갑 완소 은은한광택감 탄탄한 유로스타일 고품격선물 다양한코디룩 간편한스타일 비비드칼라 질이좋은,10
91,1001462184,럭셔리한 세련된 고급스러운 심플한 슬림한,5
92,2502201225,여성동전지갑 여성명함지갑 여성카드지갑 여자반지갑 여성반지갑 여성소가죽반지갑 여성소가죽지갑 여성동전파우치 센스있는선물 부담없는선물,10
93,1002559037,럭셔리한 고급스러운 돋보이는 선물로좋은,4
94,2276250793,소가죽지갑 여자소가죽반지갑 여자반지갑 여자가죽지갑 소가죽반지갑 소가죽카드지갑 가죽카드지갑 여자친구생일선물 여자친구선물,9
95,2823388339,otcbag 남자가죽지갑 남성가죽지갑 남자선물 지갑선물추천 가죽반지갑 베지터블가죽지갑 남자들이좋아하는 모던쉬크한지갑 남여공용지갑,10
96,2166880874,세련된스타일 세련디자인 선물로좋은 편한카드지갑 간편한스타일 20대남성 30대남성 클레식한스타일 수납력좋은 유행을타지않는,10
97,2697272519,하태하태 러블리지갑 독보적 컬러믹스포인트 비비드 차원이다른Style 워너비유니크 컬러풀한디자인 큐빅블링 비닐백,10
98,2533644780,지갑선물 여자지갑선물 기념일선물 카드지갑선물 30대여성 20대여성 기념일,7
99,2047259229,,0
100,2289653910,슬림지갑 세련된지갑 깔끔한 심플반지갑 그립감좋은 여자들이좋아하는선물 일상패션 유행타지않는 개성만점 군더더기없는스타일,10
101,1001391600,깔끔한 내추럴한 세련된 고급스러운 유러피안스타일,5
102,2307235604,엔틱지갑 여성반지갑 가죽지갑 여성가죽지갑 캐쥬얼디자인 빈티지느낌 빈티지감성 럭셔리한 멋진선물 취향저격,10
103,2696594298,otcbag 남자가죽지갑 남성가죽지갑 남자선물 지갑선물추천 가죽반지갑 베지터블가죽지갑 남자들이좋아하는 모던쉬크한지갑 남여공용지갑,10
104,2282564757,,0
105,1003193936,,0
106,1002597470,러블리한 컬러룩 사랑스러운 알록달록한 선물로좋은,5
107,2164462118,귀여운 세련된 고급스러운 스타일리쉬한 선물로좋은,5
108,2453155578,세련된스타일 심플리티 고급스러운분위기 럭셔리한 세련된선물 고급스런디자인 흔하지않은 가죽반지갑 스터드잔지갑 럭셔리한반지갑,10
109,2052193240,고급스런디자인 심플한반지갑 클레식한감성 여자카드지갑 여자반지갑 클래식지갑 모터지갑 버클지갑,8
110,1002901071,귀여운 나들이룩 내추럴한 고급스러운 다양한연출,5
111,2347401099,여성반지갑 여자반지갑 20대여자지갑추천 명품지갑 여자카드지갑 20대여자선물 20대여자생일선물 고급선물용반지갑 케주얼반지갑 심플한반지갑,10
112,2533677550,카드지갑선물 여자지갑선물 기념일선물 20대여성 30대여성 기념일 사계절,7
113,2473110749,고급선물용반지갑 미니지갑 하프지갑 손지갑 지갑선물 소가죽지갑 하프월렛 생일선물 입학식선물 반지갑선물,10
114,2588170245,매력이있는스타일 쁘띠한디자인 아기자기한디자인 퀄리티좋은지갑 고급선물용반지갑 알록달록한컬러감 간편한선물 패셔너블한 럭셔리스타일,9
115,2343688880,소가죽반지갑 고급스러운 유니크한 여성반지갑 세련된 선물로좋은 돋보이는힐 20대여성 30대여성 40대여성,10
116,1003682913,뉴욕스타일 고급스러운 유니크한 비즈니스캐주얼 정장룩,5
117,1002900082,여성카드지갑 소가죽카드지갑 여친선물템 여성반지갑 소가죽반지갑,5
118,2548709875,고급스러운느낌 간결한디자인 유행을타지않는 비비드 미니지갑스타일 독특한디자인 유니크한색상 깔끔한스타일 매력있는 캐주얼디자인,10
119,2031178255,뉴욕스타일 고급스러운 유니크한 비즈니스캐주얼 정장룩 명품스타일 보테가 남자반지갑 남자선물 양가죽지갑,10
120,2339940143,소가죽지갑 여성반지갑 태슬가죽지갑 러블리지갑 아름다운선물 케주얼반지갑 빈티지감성 고급스러움 선명한컬러감 고퀄,10
121,2530128872,력셔리한룩 남친에게선물받고싶은 고품격스타일링 흔하지않은 심플리티 러블리지갑 퀄리티좋은지갑 사피아노가죽느낌 키홀더지갑,9
122,2515386814,가죽지갑 가죽지갑선물 소가죽 소가죽지갑 가죽지갑케이스 반지갑선물 반지갑월렛 유행을타지않는 멋진선물 퀄리티좋은지갑,10
123,2085333964,가죽반지갑 소가죽지갑 미니지갑 미니반지갑 여성반지갑 지갑선물 반지갑선물 귀여운지갑 미니지갑스타일 미니지갑추천,10
124,2536712748,소가죽카드지갑 여자카드지갑 카드지갑선물 미니지갑 30대여성 20대여성 기념일 기념일선물,8
125,1002572355,세련된 고급스러운 모던한 유니크한 심플한,5
126,2734847009,,0
127,2024181629,,0
128,2382879752,,0
129,2043118075,상큼발랄한 톡톡튀는컬러감 캐주얼한감성 청순발랄한느낌 고급선물용반지갑 세련된 케주얼스타일 비비드 유행을타지않는 여리한코디,10
130,2736013261,여자반지갑 심플반지갑 선물하기좋은지갑 수납좋은지갑 소가죽여자지갑 소가죽여자반지갑 여성반지갑 소가죽여성반지갑 지갑쇼핑몰 학생지갑,10
131,2161925850,선물추천 여성반지갑 카드지갑선물 명함지갑선물 지갑선물 보석지갑 블링지갑 생일선물 친구선물 30대여성,10
132,2553314728,20대 30대 소가죽반지갑 동전 소가죽 여성반지갑,6
133,2646212267,여자동전지갑 여자지갑선물 여자반지갑 스타일리쉬룩 파스텔지갑 가죽지갑 오늘의패션 비즈니스룩완성 퀄리티좋은지갑 새학기코디,10
134,1001972078,귀여운 나들이룩 내추럴한 데이트룩 고급스러운,5
135,2800363339,케쥬얼반지갑 러블리지갑 로맨틱러블리 깔끔한스타일 귀여운느낌 유니크한아이템 모더니즘디자인 퀄리티좋은지갑 완소아이템 무난하게어울리는,10
136,1001761894,귀여운 깔끔한 유니크한 심플한 포인트패션,5
137,2204755129,우아한매력 대세 트렌디한스타일 차분한스타일코디 클레식한스타일 캐쥬얼감성 고급스러움 댄디한스타일링 20대여성 20대,10
138,2533601781,여자지갑선물 20대여성 30대여성 기념일선물 지갑선물 사계절 기념일,7
139,1002888974,20대여성의류 30대여성의류 소가죽지갑 소가죽반지갑 여자악세사리 데이트룩,6
140,1000360746,나들이룩 내추럴한 미시룩 스트릿패션 스쿨룩,5
141,2280422177,감성모던스타일 깔끔한모임룩 내추럴한스타일링 실용만점 유닉크한느낌 무난한크로스백 세련된크로스백 돋보이는백,8
142,1001587208,박보검백팩 박보검 남성백팩 신학기백팩 대학생백팩 백팩선물,6
143,1001041679,여성백팩 남성백팩 코튼백팩 여행백팩 여행가방 캠퍼스백팩 백팩추천 여행백팩추천 여행가방추천,9
144,2478959617,20대여자캐주얼가방 백팩코디 무지백팩 코튼백팩 대학생코디 데일리백팩 워싱백팩 빈티지백팩 캐쥬얼백팩,9
145,1000843826,캔버스백팩 빅사이즈백팩 커플백팩 커플아이템 심플백팩 학생백팩 배낭 데일리가방,8
146,2400710294,여성백팩 직장인백팩 소가죽백팩 20대여성백팩 30대여성백팩 대학생백팩 방수원단백팩 가벼운백팩 수납좋은가방 데일리백팩,10
147,2413131201,빅백팩 20대30대여자백팩 데일리백팩가방 여행용배낭백팩 직장인백팩 기저귀가방백팩 대학생백팩 가벼운천가방 천백팩 블랙백팩,10
148,1002234378,깔끔한 나들이룩 대학생패션 단정한,4
149,1002745600,대학생패션 댄디한 모던한 단정한 포인트패션,5
150,1003491067,캔버스백팩 천가방 에코백 빈티지가방 베낭 가벼운백팩 귀여운가방,7
151,1001958805,GOT01651 GOT01177,2
152,1003126309,세련된 스트릿패션 고급스러운 유니크한 스타일리쉬한,5
153,1001259194,깔끔한 내추럴한 대학생패션 단정한,4
154,2432864902,베이식스타일 화사한백팩 활용도높은 캐쥬얼디자인 가벼운여자백팩 10대코디 데일리가방코디 여대생룩 코튼백팩 데님백팩,10
155,2358097477,텀블러백팩 프라다천백팩 프라다원단백팩 프라다원단가방 나일론가방 나일론백팩 기저귀가방백팩 천백팩 가벼운백팩 여성백팩,10
156,1003718157,나들이룩 대학생패션 미시룩 스트릿패션 글램핑룩,5
157,1001714400,남자슬링백 슬링백 데일리룩코디 핫아이템 포인트코디 캐쥬얼가방 데일리가방,7
158,2162123227,,0
159,2414139515,클랙식룩 베이직스타일 유니크면가죽콤비백팩 캐쥬얼슬링백팩 간편한스타일 차도녀 20대러블리아이템 돋보이는가방 퀼팅백팩 여자캐쥬얼백팩,10
160,1002563023,천가방 선물 빅백 가벼운가방 가벼운배낭 외출용가방 원색컬러 데일리백팩 여행크로스백 가벼운크로스백,10
161,2407339627,20대여자가방 여성가방쇼핑몰 당일배송쇼핑몰 20대여자백팩 캔버스백팩 여자직장인백팩 연예인백팩 데일리백팩 블루백팩 블랙백팩,10
162,1003530690,,0
163,2489538912,스팽글백팩 투톤스팽글 스팽글가방 스팽글백 스팽글배낭 스팽글빅백 스팽글인기백,7
164,2007906339,,0
165,1000795419,,0
166,2229867509,백팩캐쥬얼가방 완소아이템 엣지있는 수납력이좋은 실속있는 군더더기없는스타일 20대 데일리백 방수원단,9
167,2355409317,30대여성 40대여성 20대여성 휴가코디 데일리코디 영캐쥬얼룩 남성코디 머스트해브 리얼레더느낌 진짜가죽가방,10
168,2030579822,빈티지스러운 질리지않는 베이직캐쥬얼 바캉스 20대여성 40대여성 30대여성 활용도높은가방 에슬레저룩 케주얼한감성,10
169,1000937873,내추럴한,1
170,2312536676,감성모던스타일 깔끔한모임룩 내추럴한스타일링 실용만점 유닉크한느낌 무난한크로스백 세련된크로스백 돋보이는백,8
171,2529630482,여성백팩 캔버스백팩 가벼운백팩 심플한백팩 무지백팩 데일리백팩 포켓백팩 학생백팩 여행용백팩 여대생백팩,10
172,2033818078,,0
173,1003090576,내추럴한 대학생패션 스트릿패션 모던한 스쿨룩 여신휴가룩 감성이느껴지는내추럴 클래식한감성 페미니한느낌 도서관룩,10
174,1000989621,백팩가방 조리개백팩 조리개배낭 배낭 캔버스백팩 데일리백팩 대학생가방 커플가방,8
175,1001568297,깔끔한 세련된 캐주얼한 유니크한 심플한,5
176,2486173964,감성모던스타일 깔끔한모임룩 내추럴한스타일링 실용만점 유닉크한느낌 무난한크로스백 세련된크로스백 돋보이는백,8
177,1001596479,나들이룩 대학생패션 바캉스룩 스트릿패션 꾸러기패션,5
178,1003118852,프라다소재가방 여성용백팩 프라다소재백팩 데일리백팩 여행용백팩 기저귀백팩 여행용백 대학생백팩,8
179,1000874426,깔끔한 세련된 스트릿패션 고급스러운 미니멀한,5
180,2481991524,데일리백팩 여성백팩가방 가벼운백팩 천백팩 여행백팩 여성스러운가방 캐쥬얼디자인 스쿨룩백팩 특이한백팩 1박2일여행가방,10
181,2627619469,버킷백 백팩신상 버킷토트백 모던쉬크 심플유니크 합리적인 여성스러운백팩 활용도높은가방 사계절 가벼운여자백팩,10
182,2726982581,방수원단백팩 가벼운천백팩 실용적인백팩 기저귀가방백팩 데일리백팩 여성캐주얼백팩 일상룩백팩 멋스러운백팩 퀄리티좋은백팩 가볍고세련된,10
183,2551269195,감성모던스타일 깔끔한모임룩 내추럴한스타일링 실용만점 유닉크한느낌 무난한크로스백 세련된크로스백 돋보이는백,8
184,2136592699,매치가잘되는 캐주얼정장가방 코트에어울리는가방 멋스러운백팩 세미오피스룩 출근길패션 보테가백팩 남자보테가백팩 세미캐주얼백팩 남자정장백팩,10
185,2160563258,,0
186,1001695698,대학생패션 댄디한 고급스러운 심플한 단정한,5
187,2683337042,,0
188,1002115442,깔끔한 캐주얼한 고급스러운 단정한,4
189,2080331327,신상백 백신상 데일리 데일리백 에코백 에코가방 여름에코백 숄더겸백팩 백팩책가방,9
190,2438205435,빈티지백팩 빈티지가방 워싱백팩 코튼백팩 여행백팩 나들이백팩 워싱가방 가벼운백팩 넉넉한수납 여성백팩,10
191,1002729938,내추럴한 뉴욕스타일 시크한 빈티지한 다양한연출,5
192,1000861934,,0
193,2467965928,감성모던스타일 깔끔한모임룩 내추럴한스타일링 실용만점 유닉크한느낌 무난한크로스백 세련된크로스백 돋보이는백,8
194,2091705302,,0
195,1002269017,여성백팩 여자백팩 코듀로이 코듀로이백팩 겨울백팩 백팩가방,6
196,2553567584,여성백팩 가벼운백팩 심플한백팩 데일리백팩 포켓백팩 학생백팩 여대생백팩 캔버스백팩 캐주얼백팩 여행용백팩,10
197,2438526575,신학기가방백팩 개학백팩 대학생백팩 여행백팩 빈티지스러운 워싱이예쁜 수납공간이많은 유니섹스 커플가방 실용적인백팩,10
198,2481902414,데일리백팩 워싱백팩 패치백팩 소가죽백팩 패셔너블 매력적인가방 캐주얼가방백팩 활용도높은 여성백팩 퀄리티좋은가방,10
199,2527663565,인디언패턴 패턴백팩 가벼운백팩 인기백팩 무늬백팩 패션백팩 여행가방 캐리어보조가방,8
200,2765277751,유니크룩코디 PVC가방 pvc백팩 투명백팩 유니크가방 여기저기매치가능한 명품스타일백팩 휴양지룩코디 20대여성 30대여성,10
201,2192370614,학생백팩 대학생가방 대학생백팩 천백팩 캔버스가방 가벼운백팩 무지백팩 여행가방백팩 캐주얼백팩 고등학생백팩,10
202,1002780408,놈코어룩 대학생패션 스트릿패션 밀리터리룩 그런지룩,5
203,2427304767,남성캐주얼백팩 댄디룩스타일링 모던시크 학생캐쥬얼백팩 남성서류가방 여행가방 남성오피스 여름휴가 남녀공용 감성빈티지스타일,10
204,1000999489,백팩신상 빅사이즈백팩 심플백팩 캔버스백팩 대학생백팩 베스트백팩 백팩추천 캐주얼백팩 가벼운백팩 학생백팩,10
205,2467964413,블링블링백팩 반짝이백팩 펄백팩 화려한가방 돋보이는가방 특별한 20대30대여성가방 셀러브리티즐겨찾는 스팽글백팩 독특한디자인,10
206,2268634273,가벼운천가방 천백팩 실용성좋은가방 데일리캐주얼백 실용적인백팩 심플한패턴 발랄한 미니멀한 방수원단백팩 스몰백팩,10
207,2408888818,체인백팩 여성백팩 조리개가방 체인조리개백 체인백 조리개백팩 조리개백 복주머니백 여성체인백 누빔백,10
208,2125291727,콤비백 여자백팩 여성백팩 가방쇼핑몰 데일리백 여자숄더백 여자크로스백 여성숄더백 20대여자가방 버킷백,10
209,1002840100,깔끔한 대학생패션 유니크한 심플한 다양한연출,5
210,1001420981,깔끔한 심플한 스포티한 이지캐주얼 일상패션,5
211,2453038115,20대여성 가죽숄더백 20대숄더백 가벼운데일리백 지퍼숄더백 블랙숄더백 캐주얼숄더백 캐주얼백팩 넉넉한사이즈의수납 센스있는코디,10
212,1001405658,나들이룩 대학생패션 마린룩 미시룩 바캉스룩,5
213,2363248851,방수원단 방수백팩 가벼운백팩 데일리백 20대 10대 캐주얼백팩 실용만점 블랙간지 머스트해브,10
214,1003364596,나들이룩 내추럴한 놈코어룩 뉴욕스타일 다양한연출,5
215,1001843061,남자백팩 남자백팩가방 남자백팩코디 남자가방백팩 남자가방크로스백,5
216,2598153892,방수원단 데일리백팩 가벼운백팩 소가죽백팩 수납좋은가방 예쁜백팩 실용적인 캐주얼여셩백팩 퀄리티좋은 구매평좋은,10
217,2773885475,면배낭 면백팩 데일리백팩 빈티지백팩 코튼배낭 코튼백팩 무지백팩 무지배낭 빈티지가방 면가방,10
218,2308771411,방수백팩 심플한백팩 가성비좋은 트렌드한스타일링 캐쥬얼디자인 센스만점룩 패셔니스타캐주얼 캐쥬얼백팩패션 데일리캐주얼백 데일리스타일,10
219,2058160725,캐쥬얼가죽백 케주얼스타일 수납력좋은가방 네츄럴하게스타일링 20대여성 30대여성 데일리가방 가죽백팩,8
220,2344056422,감성모던스타일 깔끔한모임룩 내추럴한스타일링 실용만점 유닉크한느낌 무난한크로스백 세련된크로스백 돋보이는백,8
221,1003419816,깔끔한 나들이룩 내추럴한,3
222,1003439277,유니온오브제백팩 유니온오브제학생가방 학생가방선물 남자백팩 남자백팩가방 여자백팩가방 여자백팩 기본백팩 유니온오브제가방 학생백팩가방,10
223,2290660260,스터드백팩 심플한백팩 여성백팩 스터드백 스터드가방 스터드지퍼백팩 지퍼포켓가방 포켓백팩 지퍼포켓 지퍼포켓숄더백,10
224,1003688350,대학생패션 캐주얼한 스트릿패션 스쿨룩 캠퍼스룩,5
225,2190062737,천백팩 가벼운백팩 활용도좋은가방 실용적인 캐주얼 질리지않는 숄더겸용백팩 가성비좋은 40대 30대,10
226,2385863076,여성백팩 프라다원단백팩 가벼운백팩 나일론백팩 여성미니백팩 심플한백팩 학생백팩 데일리백팩 캐쥬얼백팩 프라다천백팩,10
227,1002247579,깔끔한 댄디한 고급스러운 심플한 미니멀한,5
228,2095526408,가죽느낌백팩 데일리백팩 캐쥬얼백팩 시크한매력 가벼운데일리백 백팩캐쥬얼가방 가벼운백팩 활용도높은가방 스타일리시한 가벼운여자백팩,10
229,2719292312,,0
230,1003425714,깔끔한 나들이룩 뉴욕스타일 대학생패션 캐주얼한,5
231,1002364781,귀여운 스트릿패션 유니크한 스포티한 이지캐주얼,5
232,2642649418,코디하기좋은가방 캐쥬얼아이템 오오티디룩 실용성좋은가방 출근길패션 단단한백팩 대학생데일리룩 핏이예쁜 다양한연출뽐내는,9
233,1001546205,내추럴한 고급스러운 환절기룩,3
