,Id,Tags,category,subcat,Rating,Review
10,2301428333,여자 가방 쇼핑몰 여자 옷 쇼핑몰 추천 대여 쇼핑몰 대여 쇼핑몰 여자 지갑 추천 여자 동전지갑 귀여운 동전지갑 퍼 동전지갑 여자 겨울 코디 여자 지갑 쇼핑몰,bags,12016021001,만족,"빠른 배송 최고@@ 에@@ 욤!
"
11,2757633970,독특한 프랑스 감성 빈티 지갑 유니크 지갑 질 좋 개성 템 미니 파우치 가죽 동전지갑 코인 월렛 캐 쥬얼 동전지갑,bags,12016021001,만족,"좋아요@@ ^^~
"
12,2757633970,독특한 프랑스 감성 빈티 지갑 유니크 지갑 질 좋 개성 템 미니 파우치 가죽 동전지갑 코인 월렛 캐 쥬얼 동전지갑,bags,12016021001,만족,"맘에 드는 동전@@ 지갑이 없었는데 딱 맘에 들어요. 배송도 빠르고 포장도 신경써주셔서 감사해요^^
"
13,2757633970,독특한 프랑스 감성 빈티 지갑 유니크 지갑 질 좋 개성 템 미니 파우치 가죽 동전지갑 코인 월렛 캐 쥬얼 동전지갑,bags,12016021001,만족,"소재가 엄청 부드럽고 지퍼@@ 형식@@ 이 아니라서 더 편한@@ 듯하네요. 지폐@@ 도 접으면 들어가고 대만족입니다.
"
14,2757633970,독특한 프랑스 감성 빈티 지갑 유니크 지갑 질 좋 개성 템 미니 파우치 가죽 동전지갑 코인 월렛 캐 쥬얼 동전지갑,bags,12016021001,만족,"역시@@ 최고@@ 최고!
"
15,2757633970,독특한 프랑스 감성 빈티 지갑 유니크 지갑 질 좋 개성 템 미니 파우치 가죽 동전지갑 코인 월렛 캐 쥬얼 동전지갑,bags,12016021001,만족,"너무 이뻐요
"
16,2757633970,독특한 프랑스 감성 빈티 지갑 유니크 지갑 질 좋 개성 템 미니 파우치 가죽 동전지갑 코인 월렛 캐 쥬얼 동전지갑,bags,12016021001,만족,"만족합니다
"
17,2757633970,독특한 프랑스 감성 빈티 지갑 유니크 지갑 질 좋 개성 템 미니 파우치 가죽 동전지갑 코인 월렛 캐 쥬얼 동전지갑,bags,12016021001,보통,"만족합니다
"
18,2757633970,독특한 프랑스 감성 빈티 지갑 유니크 지갑 질 좋 개성 템 미니 파우치 가죽 동전지갑 코인 월렛 캐 쥬얼 동전지갑,bags,12016021001,만족,"두번째 구매입니다. 너무 이뻐용
"
19,2757633970,독특한 프랑스 감성 빈티 지갑 유니크 지갑 질 좋 개성 템 미니 파우치 가죽 동전지갑 코인 월렛 캐 쥬얼 동전지갑,bags,12016021001,만족,"진짜@@ 핵@@ 귀여워요 동전@@ 지갑이 아닌 다른 용도로 샀는데 맘에 들고요 배송도 짱@@ 빠르고 진짜 정성스럽게 포장해서 보내주셨어요 감사합니다 번창하세요
"
20,2757633970,독특한 프랑스 감성 빈티 지갑 유니크 지갑 질 좋 개성 템 미니 파우치 가죽 동전지갑 코인 월렛 캐 쥬얼 동전지갑,bags,12016021001,보통,"괜찮은@@ 거같아용
"
21,1002840624,귀여운 선물 좋,bags,12016021001,적극추천,"이뻐요.. 가죽도 싼티안나고 깜@@ 찍 귀여워@@ 요.. 동전@@ 넣고 다니기 딱@@ 좋아요.. 걘@@ 적으로 큰@@ 동전@@ 지갑@@ 은 자리@@ 차@@ 지@@ 해서 싫@@ 은데@@ 요..@@ 요건 딱 좋아요..
"
22,1002840624,귀여운 선물 좋,bags,12016021001,추천,"생각보다는 작아요 귀엽@@ 긴한데 생각보다는 작아요@@ .@@ 작@@ 긴한데, 가방에 달@@ 고@@ 다니@@ 엔 좋고@@ ~@@ 동전 넣고 달랑@@ 달랑 거리@@ 긴하지만 괜찮아요~
"
23,1002840624,귀여운 선물 좋,bags,12016021001,보통,"생각보다 작아요 스마@@ 일 동전@@ 지갑@@ 샀는데 예상했던@@ 거보다 작아요@@ !~ 지폐@@ 도 접어@@ 넣을 계획@@ 이였는데 정말 동전@@ 만 넣을@@ 것같아요
"
24,1002840624,귀여운 선물 좋,bags,12016021001,만족,"너무@@ 귀여워요
"
25,1002840624,귀여운 선물 좋,bags,12016021001,보통,"색상이 보는@@ 고@@ 랑 달리 약간 칙칙한 느낌이 드네요~ 그것 말곤 배송도 빠르고 괜찮습니당
"
26,1002840624,귀여운 선물 좋,bags,12016021001,만족,"예쁩니다@@ ...
"
27,1002840624,귀여운 선물 좋,bags,12016021001,만족,"아주@@ 이쁘네요 완죤 맘에듭니다
"
28,1002840624,귀여운 선물 좋,bags,12016021001,만족,"잘 받았습니다. 많이파세요
"
29,1002840624,귀여운 선물 좋,bags,12016021001,보통,"이뻐요!! 대신 사이즈는 예상보다 작아요
"
30,1002840624,귀여운 선물 좋,bags,12016021001,만족,"아주 이뻐요~
"
31,1002840624,귀여운 선물 좋,bags,12016021001,보통,"받자마자 백에 달@@ 려고 고리@@ 를 여@@ 는 순간 고리가 댕강@@ ...
"
32,1002840624,귀여운 선물 좋,bags,12016021001,만족,"생각보다 조금 작지만 동전@@ 이나 u@@ s@@ b 넣어 다니기 딱이에요! 귀엽@@ 습니다@@ :)
"
33,2668818308,상큼 포인트 티크 디자인 포인트 귀여운 디자인 수납 좋 미니 지갑 스타일 편리한 지갑 부엉이 지갑 부엉이 똑 부엉이 가죽 지갑,bags,12016021001,적극추천,"추천합니다 똑딱이가 두개@@ 있는걸 살까 그냥 큰거@@ 로 하나@@ 살까 하다 큰거@@ 로 산게 부@@ 엉@@ 이@@ 지갑@@ 인데 그림@@ 도 이쁘고 크기도 넉넉하니 잘산@@ 거같네요
"
34,2668818308,상큼 포인트 티크 디자인 포인트 귀여운 디자인 수납 좋 미니 지갑 스타일 편리한 지갑 부엉이 지갑 부엉이 똑 부엉이 가죽 지갑,bags,12016021001,만족,"생각만큼 크기가 커서 만족스럽습니다
"
35,2668818308,상큼 포인트 티크 디자인 포인트 귀여운 디자인 수납 좋 미니 지갑 스타일 편리한 지갑 부엉이 지갑 부엉이 똑 부엉이 가죽 지갑,bags,12016021001,만족,"맘에들어요^^
"
36,2668818308,상큼 포인트 티크 디자인 포인트 귀여운 디자인 수납 좋 미니 지갑 스타일 편리한 지갑 부엉이 지갑 부엉이 똑 부엉이 가죽 지갑,bags,12016021001,만족,"상품이@@ 맘에드네요
"
37,2668818308,상큼 포인트 티크 디자인 포인트 귀여운 디자인 수납 좋 미니 지갑 스타일 편리한 지갑 부엉이 지갑 부엉이 똑 부엉이 가죽 지갑,bags,12016021001,만족,"아주@@ 좋아요~
"
38,2668818308,상큼 포인트 티크 디자인 포인트 귀여운 디자인 수납 좋 미니 지갑 스타일 편리한 지갑 부엉이 지갑 부엉이 똑 부엉이 가죽 지갑,bags,12016021001,보통,"지갑@@ 은 예쁘고 팩트@@ 하나, 카드@@ 에 립스틱@@ 정도 들어갈 정도로 넉넉합니다
"
39,2668818308,상큼 포인트 티크 디자인 포인트 귀여운 디자인 수납 좋 미니 지갑 스타일 편리한 지갑 부엉이 지갑 부엉이 똑 부엉이 가죽 지갑,bags,12016021001,만족,"배송도 빠르고 귀여워요 :)
"
40,2668818308,상큼 포인트 티크 디자인 포인트 귀여운 디자인 수납 좋 미니 지갑 스타일 편리한 지갑 부엉이 지갑 부엉이 똑 부엉이 가죽 지갑,bags,12016021001,만족,"지갑@@ 도@@ 맘에들@@ 구요@@ *@@ 꼼꼼@@ 한@@ 포장도@@ 감사@@ 함@@ 니다@@ *@@ 담에또@@ 이용할@@ 께요@@ !@@ 수고하세요@@ *^^*
"
41,2668818308,상큼 포인트 티크 디자인 포인트 귀여운 디자인 수납 좋 미니 지갑 스타일 편리한 지갑 부엉이 지갑 부엉이 똑 부엉이 가죽 지갑,bags,12016021001,만족,"조아요조아요
"
42,2668818308,상큼 포인트 티크 디자인 포인트 귀여운 디자인 수납 좋 미니 지갑 스타일 편리한 지갑 부엉이 지갑 부엉이 똑 부엉이 가죽 지갑,bags,12016021001,만족,"너무예쁘네요
"
43,1001594949,귀여운 러블리 포인트 패션,bags,12016021001,적극추천,"이쁘고@@ 귀여워@@ ~~ 이쁜@@ 동전@@ 지갑 카드@@ 도@@ 넉@@ 너@@ 히@@ 들어가고 가까운@@ 데@@ 외출@@ 시@@ 에는 요@@ 고@@ 하나만@@ 들고다녀@@ 도@@ 오@@ 케이@@ ~~ 별@@ 기대안@@ 했는데@@ 득템했네요
"
44,1001594949,귀여운 러블리 포인트 패션,bags,12016021001,추천,"이쁩니다 귀엽고 예뻐요 속이 깊@@ 어지@@ 면서 좁아@@ 지@@ 기때문에 물건 꺼@@ 낼 때 좀 불편합니다 생각보다 깊@@ 어요@@ ᆞ
"
45,1001594949,귀여운 러블리 포인트 패션,bags,12016021001,적극추천,"가성비@@ 최고@@ ..@@ !! 작은@@ 손@@ 지갑@@ 이..@@ 필요@@ 해서..@@ 주문했는데..@@ 보@@ 자마자@@ ..@@ 완전@@ ..@@ 반@@ 해@@ 버렸@@ 네요..@@ ^^ 자동@@ 차@@ 키@@ 랑@@ ..@@ 카드@@ 몇@@ 장@@ ..@@ 지@@ 페@@ 가..@@ 들어갈@@ 정도@@ 의@@ ..@@ 싸이즈@@ 구요..@@ 꺼@@ 낼@@ 때@@ 마다@@ ..@@ 이쁘다는@@ ..@@ 소리@@ 를@@ ..@@ 들어@@ 서..@@ 재구매의사@@ 있어요..@@ ♥
"
46,1001594949,귀여운 러블리 포인트 패션,bags,12016021001,만족,"선물했는데 예쁘다고 좋아하네요
"
47,1001594949,귀여운 러블리 포인트 패션,bags,12016021001,보통,"지퍼 진주@@ 장식이 좀 허접@@ 하지만 나름 괜찮네요
"
48,1001594949,귀여운 러블리 포인트 패션,bags,12016021001,보통,"지퍼 진주@@ 장식이 좀 허접@@ 하지만 전체적으로 괜찮네요
"
49,1001594949,귀여운 러블리 포인트 패션,bags,12016021001,만족,"앙증@@ 맞고 이쁘네요
"
50,1001594949,귀여운 러블리 포인트 패션,bags,12016021001,만족,"귀엽습니다 맘에 들어요
"
51,1001594949,귀여운 러블리 포인트 패션,bags,12016021001,만족,"귀여운@@ 지갑@@ ..@@ 감사합니다@@ ..^^
"
52,2522926999,심플 유니크 유행 타지 심플 리티 간편한 선물 간 디자인 수납 좋 러블리 지갑 럭셔리 지갑,bags,12016021001,적극추천,"밝은 레드@@ 색이에요 상큼한 밝은 레드@@ 색상의 지갑@@ 이네요. 카드@@ 와 현@@ 금 동전@@ 을 한@@ 꺼@@ 번에 가지고 다니기 좋아요. 현@@ 찰 반@@ 을 접@@ 은 사이즈@@ 보다는 조금 작아요.
"
53,2522926999,심플 유니크 유행 타지 심플 리티 간편한 선물 간 디자인 수납 좋 러블리 지갑 럭셔리 지갑,bags,12016021001,적극추천,"맘에 들어요 무난한 블랙@@ 이어서 사용@@ 하는데 무리가 없고 지갑이 가볍고 그@@ 립@@ 감이 좋아서 사용하기 편해요. 많이 파세요^^
"
54,2522926999,심플 유니크 유행 타지 심플 리티 간편한 선물 간 디자인 수납 좋 러블리 지갑 럭셔리 지갑,bags,12016021001,적극추천,"추천 다른색상으로 오배송@@ 됬@@ 지만 바로 처리해주셔서 아주@@ 빠른배송@@ 받았구요 지갑@@ 은 초등@@ 남@@ 아가@@ 쓰@@ 려고@@ 주문했는데 저렴하고 좋아요
"
55,2522926999,심플 유니크 유행 타지 심플 리티 간편한 선물 간 디자인 수납 좋 러블리 지갑 럭셔리 지갑,bags,12016021001,적극추천,"아주@@ 좋음 사진보다 예쁘고 동전@@ 카드 지@@ 폐 모두@@ 들어가@@ 요~@@ 작고@@ 예쁩니다. 중@@ 학생@@ 딸@@ 주려고 샀는데 매우@@ 만족해요~
"
56,2522926999,심플 유니크 유행 타지 심플 리티 간편한 선물 간 디자인 수납 좋 러블리 지갑 럭셔리 지갑,bags,12016021001,만족,"밝은 색상의 레드@@ 에요
"
57,2522926999,심플 유니크 유행 타지 심플 리티 간편한 선물 간 디자인 수납 좋 러블리 지갑 럭셔리 지갑,bags,12016021001,만족,"간편하게 사용하기 좋아요
"
58,2522926999,심플 유니크 유행 타지 심플 리티 간편한 선물 간 디자인 수납 좋 러블리 지갑 럭셔리 지갑,bags,12016021001,만족,"배송도 엄청 빠르고 받아보니 넘 이쁘네요
"
59,2522926999,심플 유니크 유행 타지 심플 리티 간편한 선물 간 디자인 수납 좋 러블리 지갑 럭셔리 지갑,bags,12016021001,만족,"바로@@ 교환 해주셨어요
"
60,2522926999,심플 유니크 유행 타지 심플 리티 간편한 선물 간 디자인 수납 좋 러블리 지갑 럭셔리 지갑,bags,12016021001,만족,"배송빠름 예쁨
"
61,1002194299,귀여운 러블리 고급스러운 미니 멀 일상패션,bags,12016021001,적극추천,"잘받았어요 실버@@ 와@@ 골드@@ ~ 무늬가 조금@@ 식 다릅니다 그래서 더@@ 좋아요 골드@@ 는@@ 골드@@ 대로@@ ...@@ 실버@@ 는@@ 또@@ 실버@@ 대로 모두@@ 예뻐요 동전@@ 수납도 은근@@ 많이@@ 되구요 지퍼@@ 도@@ 부드러워요 추천해@@ 드립@@ 니다^^
"
62,1002194299,귀여운 러블리 고급스러운 미니 멀 일상패션,bags,12016021001,적극추천,"작고@@ 귀여운 실제@@ 받아보니 너무@@ 귀여운 동전@@ 지갑@@ 이예요 동전@@ 도많이@@ 들어가요 곧@@ 있다가 선물로 재구매@@ 해야겠어요 가죽@@ 질도@@ 부들부들@@ ~ 초반@@ 가죽@@ 냄새도@@ 별로@@ 안나@@ 요^^ 지퍼가 너무@@ 부드러워서@@ 잘@@ 열리@@ 는거@@ 아닐@@ 까@@ ?@@ 정도로@@ 부드럽구 지퍼@@ 닫@@ 았@@ 을때@@ 맨@@ 끝@@ 쪽 맞@@ 물@@ 리는@@ 처리@@ 되어@@ 서@@ 약간@@ 은@@ 고정@@ 되게@@ 되@@ 면@@ 더@@ 좋겠네요 다른색도@@ 예쁘@@ 겠어요
"
63,1002194299,귀여운 러블리 고급스러운 미니 멀 일상패션,bags,12016021001,만족,"마음에@@ 쏙들어요
"
64,1002194299,귀여운 러블리 고급스러운 미니 멀 일상패션,bags,12016021001,만족,"실버@@ 색상 재구매@@ ~@@ 선물용@@ 이라@@ 풀어@@ 보@@ 지는@@ 않았지만 좋겠@@ 지@@ 요?@@ !^^
"
65,1002194299,귀여운 러블리 고급스러운 미니 멀 일상패션,bags,12016021001,만족,"골드@@ 색상도@@ 예쁘네요 ^^
"
66,1002194299,귀여운 러블리 고급스러운 미니 멀 일상패션,bags,12016021001,만족,"예쁘@@ 넉@@ 요~ 다른 껄@@ 러@@ 도 사고 싶어요~
"
67,2218429430,카드 목걸이 목걸이 지갑 카드 홀더 카드 목걸이 홀더 카드 목걸이 지갑 동전 카드 지갑 목걸이 지갑 목걸이 카드 카드 홀더 지갑 목걸이 케이스,bags,12016021001,적극추천,"예쁘고 편해요~^^ 가격도 착@@ 하고@@ ~@@ 딱 찾던 디자인이라 맘에 들어요.@@ 얇@@ 으면서도 입구가 넓어서 이것 저것 필요한 것 다@@ 들어가@@ 요~@@ .@@ 추천합니다@@ ~^^
"
68,2218429430,카드 목걸이 목걸이 지갑 카드 홀더 카드 목걸이 홀더 카드 목걸이 지갑 동전 카드 지갑 목걸이 지갑 목걸이 카드 카드 홀더 지갑 목걸이 케이스,bags,12016021001,만족,"너무이뻐요 중@@ 학생 딸@@ 이랑 친구랑 커플로 사줬는데 가죽도 고급스럽고 컬러도 너무이뻐요 딸@@ 도 친구도 만족해용@@ ^^@@ 포@@ 컷@@ 도 넓어서 현@@ 금@@ 도잘@@ 들어가고 카드@@ 도 넉넉히 들어가@@ 요^^
"
69,2218429430,카드 목걸이 목걸이 지갑 카드 홀더 카드 목걸이 홀더 카드 목걸이 지갑 동전 카드 지갑 목걸이 지갑 목걸이 카드 카드 홀더 지갑 목걸이 케이스,bags,12016021001,만족,"예쁘고 편해요. 만족합니다^^
"
70,2218429430,카드 목걸이 목걸이 지갑 카드 홀더 카드 목걸이 홀더 카드 목걸이 지갑 동전 카드 지갑 목걸이 지갑 목걸이 카드 카드 홀더 지갑 목걸이 케이스,bags,12016021001,만족,"잘 받았습니다
"
71,2218429430,카드 목걸이 목걸이 지갑 카드 홀더 카드 목걸이 홀더 카드 목걸이 지갑 동전 카드 지갑 목걸이 지갑 목걸이 카드 카드 홀더 지갑 목걸이 케이스,bags,12016021001,만족,"배송 빠르고 만족
"
72,2218429430,카드 목걸이 목걸이 지갑 카드 홀더 카드 목걸이 홀더 카드 목걸이 지갑 동전 카드 지갑 목걸이 지갑 목걸이 카드 카드 홀더 지갑 목걸이 케이스,bags,12016021001,만족,"배송@@ 둣 좋아여
"
73,2218429430,카드 목걸이 목걸이 지갑 카드 홀더 카드 목걸이 홀더 카드 목걸이 지갑 동전 카드 지갑 목걸이 지갑 목걸이 카드 카드 홀더 지갑 목걸이 케이스,bags,12016021001,만족,"동전 많이 들어 갈@@ 거같@@ 네@@ 욘 잘쓸게요
"
74,2277693792,스마일 동전지갑 키링 키링 악세사리 키링 지갑 비비드 개성 템 키치 스타 일링 독특한 디자인 유니크 디테일,bags,12016021001,만족,"정@@ 민 깜찍하고 이뻐요~~ 감사합니다~^^
"
75,2277693792,스마일 동전지갑 키링 키링 악세사리 키링 지갑 비비드 개성 템 키치 스타 일링 독특한 디자인 유니크 디테일,bags,12016021001,만족,"생각보다 크기가 크네요 그래도 귀여워요
"
76,2277693792,스마일 동전지갑 키링 키링 악세사리 키링 지갑 비비드 개성 템 키치 스타 일링 독특한 디자인 유니크 디테일,bags,12016021001,만족,"너무 귀여워요
"
77,2277693792,스마일 동전지갑 키링 키링 악세사리 키링 지갑 비비드 개성 템 키치 스타 일링 독특한 디자인 유니크 디테일,bags,12016021001,만족,"아주좋아요
"
78,2833626018,화사한 컬러 럭셔리 아이템 흔하지 유니크 아이템 가방 장식 레몬 가죽 선물 추천 과일 패턴 질 좋,bags,12016021001,불만,"가격 거@@ 품이 너무 심해요
"
79,2833626018,화사한 컬러 럭셔리 아이템 흔하지 유니크 아이템 가방 장식 레몬 가죽 선물 추천 과일 패턴 질 좋,bags,12016021001,보통,"배송 빨라요
"
80,2508926982,가죽 지갑 여성 가죽 지갑 여성 동전지갑 동전 가방 미니 파우치 가방 악세사리 포인트 악세사리 가죽 동전지갑 여성 장식,bags,12016021001,만족,"잘 받았@@ 어용
"
81,2553225580,코인 월렛 동전 파우치 가죽 동전지갑 동전 카드 지갑 미니 동전지갑 미니 파우치 카드 파우치 똑 딱 동전지갑 미니 지갑,bags,12016021001,추천,"좋아요 생각보다 커서 오히려 좋았어요. 카드 세@@ 장에 명@@ 함에 립스@@ 틱 하나@@ 까지 잘 들어가@@ 요. 다만 소@@ 가죽이라 구김 갈@@ 까봐 조심@@ 합니다
"
82,2553225580,코인 월렛 동전 파우치 가죽 동전지갑 동전 카드 지갑 미니 동전지갑 미니 파우치 카드 파우치 똑 딱 동전지갑 미니 지갑,bags,12016021001,만족,"칼라도 예쁘고 좋아요
"
83,2553225580,코인 월렛 동전 파우치 가죽 동전지갑 동전 카드 지갑 미니 동전지갑 미니 파우치 카드 파우치 똑 딱 동전지갑 미니 지갑,bags,12016021001,만족,"깔끔하고 좋아요
"
84,2335804420,동전지갑 겸용 카드 지갑 카드 지갑 선물 카드 지갑 겸용 카드 지갑 홀더 카드 지갑 여성 여성 카드 지갑 여성 동전지갑 소 가죽 카드 지갑 소 가죽 동전지갑 소 가죽 키링,bags,12016021001,보통,"음... 3만원@@ 이 넘는 가격@@ 인데 딱@@ 보면 그냥 허접@@ 해서 만원@@ 도안@@ 해보여요. 퀄리티@@ 보단 저는 차@@ 키 링@@ 에 지갑도 수납@@ 할수 있는걸 찾@@ 다보니 구매했는데 퀄리티 대비 가격이 좀 너무@@ 하네요.
"
85,2335804420,동전지갑 겸용 카드 지갑 카드 지갑 선물 카드 지갑 겸용 카드 지갑 홀더 카드 지갑 여성 여성 카드 지갑 여성 동전지갑 소 가죽 카드 지갑 소 가죽 동전지갑 소 가죽 키링,bags,12016021001,보통,"그냥저냥@@ 보통@@ ...
"
86,2482360627,소 가죽 슬림 카드 지갑 트렌드 귀여운 카드 지갑 실용 카드 지갑 앙증 지갑 선물 색상 예쁜,bags,12016021001,보통,"오@@ 염 원하던 색이 품절이라 다른색으로 바꿔서 받았어요 한쪽 귀@@ 퉁@@ 이가 오염@@ 된@@ 것이 왔네요 귀찮아서 그냥 사용@@ 해요 그래도 뭐 그냥저냥 맘에들어요
"
87,2482360627,소 가죽 슬림 카드 지갑 트렌드 귀여운 카드 지갑 실용 카드 지갑 앙증 지갑 선물 색상 예쁜,bags,12016021001,만족,"잘받았습니다
"
88,2663081164,나들이 코디 여성 코디 살랑살랑 핏 여자 코디 쁘띠 디자인 편안하게 입 간편 한스타 일링 봄 여성 원피스 러블 리 원피스,bags,12016021001,만족,"수납도 넉넉하고 제품도 좋아요
"
89,1002174793,내추럴 미시 고급스러운 빈티,bags,12016021001,적극추천,"강추 지갑@@ 바꾸@@ 려@@ 는@@ 타이@@ 밍@@ 에@@ 발견@@ 해@@ 구매했는데@@ 완전@@ 이뻐요~@@ 친구@@ 한테@@ 다른색상@@ 선물@@ 하려고@@ 요..@@ 지인들@@ 도@@ 다@@ 이쁘다고@@ 하네요^^
"
90,1002174793,내추럴 미시 고급스러운 빈티,bags,12016021001,만족,"사진보다@@ 칼라@@ 가@@ 진@@ 하네요..@@ 크기도@@ 적당하고@@ 이뻐요
"
91,2396080814,컬러풀 디자인 선물 가죽 동전지갑 장어 가죽 지갑 장어 가죽 동전지갑 장어 가죽 키링 가죽 가방,bags,12016021001,만족,"기대했던@@ 거 보다 좀 작@@ 긴@@ 하네요... 하지만 예뻐요.
"
92,1002561973,갑 겨울 아이템 밍크 지갑 겨울 소품 퍼 파우치 밍크 파우치,bags,12016021001,만족,"보들보들하고 적당한@@ 크기@@ 라서 만족~ 예쁘게 잘쓸@@ 거같아용
"
93,2482355402,가죽 카드 지갑 천연 소 가죽 스마일 키링 선물 귀여운 지갑 실용 카드 지갑 스마일 지갑 귀여운 카드 지갑,bags,12016021001,만족,"맘에 들어요!
"
94,2469593342,시크 모던 디자인 레트로 무드 패션 빈티 지갑 사계절,bags,12016021001,만족,"아주좋아요
"
95,1001846952,소 가죽 지갑 가죽 지갑 작은 지갑 지갑 추천 명품 스타일 선물 용 선물 용 지갑,bags,12016021001,만족,"이뻐요!! 지퍼도 부드럽고 짱~
"
96,1001502479,깔끔한 비즈니스 캐 주얼,bags,12016021002,적극추천,"넘 맘에들어요 선물용으로 구매했어요 포장 너무 이쁘게@@ 해서 보내주셔서 맘에드네요~ 제품도 맘에들@@ 구용 받는@@ 사람이 기@@ 뻐@@ 하길 바라@@ 며@@ ^^@@ 추천요
"
97,1001502479,깔끔한 비즈니스 캐 주얼,bags,12016021002,적극추천,"이쁩니다!! 남자친구 생일 선물로 구매했는데 배송도 빠르고 포장도 정말 이뻐요!!! 색상도 사진과 다르지 않고 정말 이쁨@@ 니당@@ !!!!@@ 적극추천@@ 해용@@ !!!!
"
98,1001502479,깔끔한 비즈니스 캐 주얼,bags,12016021002,보통,"잘받았어요 쇼핑@@ 백 종이@@ 가방 따로@@ 오고 배송은 이틀만에 와서 빠르네요. 깔끔하고 무난한 디자인@@ 인것 같아요.
"
